MAE,RMSE,R2,Bias
0.38016706483058693,0.5679918706080422,0.8029496692410811,-0.0589156533054833
0.3654160561252419,0.529649339924992,0.8521596744508636,0.046594708873149364
0.33120312901982624,0.5068275515528603,0.8322530218898516,-0.036498806595237625
0.3205287566169288,0.4863296121158561,0.8647569230008032,-0.050282732667118885
0.35334698828586686,0.5488543388369741,0.8328182301412183,-0.08854990512569404
0.28261231807656756,0.43299062107459707,0.8888143894738622,-0.058883283902070524
0.34090949518648844,0.5289022730880051,0.8469900603615457,-0.047331421601078554
0.31643372313931056,0.46704324841277534,0.8814180425186662,-0.029051042149494045
0.2921979784050941,0.4475617381001019,0.8752874920353493,-0.08571956325719829
0.290815968240356,0.4464566601378743,0.8837811070106131,-0.052993144243718565
0.35090793787515506,0.5171435488540467,0.8393550910420076,0.031614813981177915
0.352925336555922,0.5311275675506348,0.8391230975342464,-0.057130237263494976
0.31523077078708195,0.4933481630627142,0.8391216179278365,-0.1080388930805069
0.3227306390509607,0.4778442865038601,0.8666545776795205,-0.0013641894368346817
0.290088981609483,0.4532425872672227,0.8779602300232248,-0.10596033799180497
0.32562177337608644,0.4956358408055191,0.837842870234035,0.00662876845687669
0.3602860082398449,0.543361597094585,0.821018402782597,-0.03712667906383607
0.3323896652079644,0.49893392983713203,0.8620905662480769,-0.028314550702900423
0.3493192848016437,0.5468085801705413,0.7924351869836304,-0.08080148347301822
0.3028424079641424,0.4598182559886979,0.8887595740249156,-0.03227576079676747
0.310278355152988,0.4758556553911177,0.8387707906087468,-0.03612756675652298
0.2900528375790368,0.4346900885131402,0.883704586530064,-0.02768768531822769
0.3747535302945421,0.5459335762507712,0.8437415910482154,0.04152086238642907
0.3491479101100834,0.5377320292677747,0.8124311595533329,-0.09364955963221402
0.31902703810498917,0.4791121478384333,0.8657962179901301,-0.07662085900629745
0.3144502955786842,0.48036230824517484,0.8507046663392333,-0.08009683544048699
0.33748995334149035,0.5040186692659796,0.837738341633481,0.058958898136358566
0.3421550820093561,0.535331088074431,0.8272119878792423,-0.07068761367108445
0.31351156002464875,0.4701370465932207,0.8727404764079336,-0.09676629409500831
0.39294534902237516,0.592588244695537,0.7961544513839311,-0.11583842609056245
0.2880094620341278,0.44236964467607787,0.8699146029580673,-0.05488912106106506
0.314114021954572,0.48365897039305844,0.8578818087213155,-0.06744084859421644
0.3355135289293092,0.5165030326601341,0.8406115531390188,-0.09883997657675431
0.28589234578296424,0.4303135155717647,0.8945060730236238,-0.05813752137425746
0.29370060753316185,0.46225751479647803,0.8538534797332458,-0.05197536527824412
0.3345560988900696,0.5155657749341509,0.8560626474173202,-0.060404360894328935
0.30397670245855835,0.47215931903287256,0.8546246031546283,-0.06923114770580709
0.306548910358023,0.4723030754059601,0.860749781543143,-0.026155653038486246
0.3475943439952766,0.5240525145282255,0.8505009746702461,-0.05540124291124873
0.37518829716925656,0.5587096348641835,0.8379205682246772,-0.0022508638026225384
0.34964879380289143,0.5314848973512565,0.8323380826024519,-0.04837063172353689
0.2886436022151607,0.445120672217181,0.8592963930034391,-0.10365325430701763
0.3378127909918942,0.5151719561432331,0.851795530800772,-0.08615410857226267
0.28056947383061925,0.42205193281409953,0.8879758437094007,-0.057342040817965956
0.30946897366917264,0.49043825594604623,0.8615521037990024,-0.12005173425211423
0.300562136793544,0.4649336399119726,0.8572123756093585,-0.06472857070357087
0.2871971875135142,0.4239281663730039,0.88953849931755,-0.03376352395111515
0.2988964375078194,0.44289126077720253,0.8888494937170085,-0.03981492405816677
0.3191265236984666,0.48785927239261634,0.8484358006057768,-0.03569731223452498
0.2870322802162821,0.44045720654162157,0.8613757276807372,-0.03374712487812299
0.33500279745572376,0.5139186688384161,0.8493864326987004,-0.06420800936171092
0.33964603863539183,0.4970583920601108,0.8572771469850815,0.030374799206788417
0.2832028098091589,0.4364409541032098,0.8807404447759616,-0.045812348553688875
0.30419256726141475,0.4583563006195677,0.8651244480422995,-0.09286796816073895
0.3195043534392614,0.48855505612180994,0.8449734035730861,-0.048955267925859226
0.31847920781994044,0.48938113479626244,0.8575179758171574,-0.034421072857874116
0.34711378173657426,0.5146639886432705,0.8632289271790098,-0.04129717099322103
0.3451481986871856,0.525911542689785,0.8271588331842172,-0.04052491681252729
0.30505829946797,0.4806913767093766,0.8566899494294599,-0.03590486597340037
0.3286412780116886,0.4935280490441001,0.8573138204999172,0.007476258115619001
0.31689334257882584,0.48777173548125413,0.8378179706660316,-0.0724264182288278
