payload_kg,downhill_front_slope_deg,COM_x_m,COM_z_m,front_edge_margin_m,front_static_tip_deg,lateral_static_tip_deg
0.1,35.0,0.003319502074688797,0.5817427385892114,0.04333984706638477,37.76521469911467,38.63612736924331
0.1,35.5,0.003319502074688797,0.5817427385892114,0.035727435190207046,37.76521469911467,38.63612736924331
0.1,36.0,0.003319502074688797,0.5817427385892114,0.02801965798194378,37.76521469911467,38.63612736924331
0.1,36.5,0.003319502074688797,0.5817427385892114,0.020213515688821904,37.76521469911467,38.63612736924331
0.1,37.0,0.003319502074688797,0.5817427385892114,0.01230590114351987,37.76521469911467,38.63612736924331
0.1,37.5,0.003319502074688797,0.5817427385892114,0.004293594545019874,37.76521469911467,38.63612736924331
0.1,38.0,0.003319502074688797,0.5817427385892114,-0.0038267420590943346,37.76521469911467,38.63612736924331
0.1,38.5,0.003319502074688797,0.5817427385892114,-0.01205857060925114,37.76521469911467,38.63612736924331
0.1,39.0,0.003319502074688797,0.5817427385892114,-0.020405483211369035,37.76521469911467,38.63612736924331
0.1,39.5,0.003319502074688797,0.5817427385892114,-0.02887120867889148,37.76521469911467,38.63612736924331
0.1,40.0,0.003319502074688797,0.5817427385892114,-0.03745961946495685,37.76521469911467,38.63612736924331
0.15000000000000002,0.0,0.004968944099378883,0.5826086956521739,0.44903105590062115,37.62233796396424,38.59456896329064
0.15000000000000002,0.5,0.004968944099378883,0.5826086956521739,0.4439467068399182,37.62233796396424,38.59456896329064
0.15000000000000002,1.0,0.004968944099378883,0.5826086956521739,0.4388615832902683,37.62233796396424,38.59456896329064
0.15000000000000002,1.5,0.004968944099378883,0.5826086956521739,0.433774910290747,37.62233796396424,38.59456896329064
0.15000000000000002,2.0,0.004968944099378883,0.5826086956521739,0.42868591193586375,37.62233796396424,38.59456896329064
0.15000000000000002,2.5,0.004968944099378883,0.5826086956521739,0.4235938109017489,37.62233796396424,38.59456896329064
0.15000000000000002,3.0,0.004968944099378883,0.5826086956521739,0.4184978279705015,37.62233796396424,38.59456896329064
0.15000000000000002,3.5,0.004968944099378883,0.5826086956521739,0.4133971815520781,37.62233796396424,38.59456896329064
0.15000000000000002,4.0,0.004968944099378883,0.5826086956521739,0.4082910872030977,37.62233796396424,38.59456896329064
0.15000000000000002,4.5,0.004968944099378883,0.5826086956521739,0.4031787571419304,37.62233796396424,38.59456896329064
0.15000000000000002,5.0,0.004968944099378883,0.5826086956521739,0.3980593997594306,37.62233796396424,38.59456896329064
0.15000000000000002,5.5,0.004968944099378883,0.5826086956521739,0.39293221912466386,37.62233796396424,38.59456896329064
0.15000000000000002,6.0,0.004968944099378883,0.5826086956521739,0.38779641448496616,37.62233796396424,38.59456896329064
0.15000000000000002,6.5,0.004968944099378883,0.5826086956521739,0.38265117975966245,37.62233796396424,38.59456896329064
0.15000000000000002,7.0,0.004968944099378883,0.5826086956521739,0.377495703026755,37.62233796396424,38.59456896329064
0.15000000000000002,7.5,0.004968944099378883,0.5826086956521739,0.3723291660018775,37.62233796396424,38.59456896329064
0.15000000000000002,8.0,0.004968944099378883,0.5826086956521739,0.36715074350879306,37.62233796396424,38.59456896329064
0.15000000000000002,8.5,0.004968944099378883,0.5826086956521739,0.3619596029406945,37.62233796396424,38.59456896329064
0.15000000000000002,9.0,0.004968944099378883,0.5826086956521739,0.3567549037115435,37.62233796396424,38.59456896329064
0.15000000000000002,9.5,0.004968944099378883,0.5826086956521739,0.3515357966966637,37.62233796396424,38.59456896329064
