assumed_tau_s,speed_m_s,distance_to_90pct_m,minimum_dwell_90pct_s,minimum_dwell_95pct_s
5.0,0.44499999999999995,5.123251831911752,11.51292546497023,14.978661367769954
5.0,0.44999999999999996,5.1808164592366035,11.51292546497023,14.978661367769954
5.0,0.45499999999999996,5.238381086561454,11.51292546497023,14.978661367769954
5.0,0.45999999999999996,5.295945713886305,11.51292546497023,14.978661367769954
5.0,0.46499999999999997,5.353510341211156,11.51292546497023,14.978661367769954
5.0,0.47,5.411074968536007,11.51292546497023,14.978661367769954
5.0,0.475,5.468639595860859,11.51292546497023,14.978661367769954
5.0,0.4799999999999999,5.526204223185709,11.51292546497023,14.978661367769954
5.0,0.48499999999999993,5.583768850510561,11.51292546497023,14.978661367769954
5.0,0.48999999999999994,5.641333477835412,11.51292546497023,14.978661367769954
5.0,0.49499999999999994,5.6988981051602625,11.51292546497023,14.978661367769954
5.0,0.49999999999999994,5.756462732485113,11.51292546497023,14.978661367769954
5.0,0.5049999999999999,5.814027359809964,11.51292546497023,14.978661367769954
5.0,0.5099999999999999,5.871591987134815,11.51292546497023,14.978661367769954
5.0,0.5149999999999999,5.929156614459666,11.51292546497023,14.978661367769954
5.0,0.5199999999999999,5.986721241784519,11.51292546497023,14.978661367769954
5.0,0.5249999999999999,6.04428586910937,11.51292546497023,14.978661367769954
5.0,0.5299999999999999,6.101850496434221,11.51292546497023,14.978661367769954
5.0,0.5349999999999999,6.159415123759072,11.51292546497023,14.978661367769954
5.0,0.5399999999999999,6.216979751083923,11.51292546497023,14.978661367769954
5.0,0.5449999999999999,6.274544378408774,11.51292546497023,14.978661367769954
5.0,0.5499999999999999,6.332109005733625,11.51292546497023,14.978661367769954
5.0,0.5549999999999999,6.389673633058476,11.51292546497023,14.978661367769954
5.0,0.5599999999999999,6.447238260383328,11.51292546497023,14.978661367769954
5.0,0.565,6.504802887708179,11.51292546497023,14.978661367769954
5.0,0.57,6.56236751503303,11.51292546497023,14.978661367769954
5.0,0.575,6.619932142357882,11.51292546497023,14.978661367769954
5.0,0.58,6.677496769682733,11.51292546497023,14.978661367769954
5.0,0.585,6.735061397007584,11.51292546497023,14.978661367769954
5.0,0.59,6.792626024332435,11.51292546497023,14.978661367769954
5.0,0.595,6.850190651657286,11.51292546497023,14.978661367769954
5.0,0.6,6.907755278982138,11.51292546497023,14.978661367769954
15.0,0.025,0.8634694098727672,34.53877639491069,44.93598410330986
15.0,0.03,1.0361632918473205,34.53877639491069,44.93598410330986
15.0,0.035,1.208857173821874,34.53877639491069,44.93598410330986
15.0,0.04,1.3815510557964275,34.53877639491069,44.93598410330986
15.0,0.045,1.5542449377709808,34.53877639491069,44.93598410330986
15.0,0.049999999999999996,1.7269388197455342,34.53877639491069,44.93598410330986
15.0,0.05499999999999999,1.8996327017200878,34.53877639491069,44.93598410330986
15.0,0.06,2.072326583694641,34.53877639491069,44.93598410330986
15.0,0.065,2.245020465669195,34.53877639491069,44.93598410330986
15.0,0.06999999999999999,2.4177143476437477,34.53877639491069,44.93598410330986
15.0,0.07499999999999998,2.5904082296183013,34.53877639491069,44.93598410330986
15.0,0.07999999999999999,2.7631021115928545,34.53877639491069,44.93598410330986
15.0,0.08499999999999999,2.9357959935674085,34.53877639491069,44.93598410330986
15.0,0.09,3.1084898755419617,34.53877639491069,44.93598410330986
15.0,0.095,3.2811837575165157,34.53877639491069,44.93598410330986
15.0,0.09999999999999998,3.453877639491068,34.53877639491069,44.93598410330986
15.0,0.10499999999999998,3.6265715214656216,34.53877639491069,44.93598410330986
15.0,0.10999999999999999,3.7992654034401756,34.53877639491069,44.93598410330986
15.0,0.11499999999999999,3.9719592854147288,34.53877639491069,44.93598410330986
15.0,0.12,4.144653167389282,34.53877639491069,44.93598410330986
15.0,0.12499999999999997,4.317347049363835,34.53877639491069,44.93598410330986
15.0,0.12999999999999998,4.490040931338389,34.53877639491069,44.93598410330986
15.0,0.13499999999999998,4.662734813312943,34.53877639491069,44.93598410330986
